cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,tvpol,polintr,trstprl,stfdem,gndr,agea
CH,ESS1-7e01,1.0,08.12.2016,40614,ESS7e02_1,7,2.1,419,1,0.839610497846271,0.452177154,3,2,5,8,1,65
CH,ESS1-7e01,1.0,08.12.2016,40615,ESS7e02_1,7,2.1,420,1,0.962516997039201,0.452177154,1,3,5,6,2,66
CH,ESS1-7e01,1.0,08.12.2016,40616,ESS7e02_1,7,2.1,422,1,0.839610497846271,0.452177154,2,2,6,6,1,56
CH,ESS1-7e01,1.0,08.12.2016,40617,ESS7e02_1,7,2.1,423,1,0.839610497846271,0.452177154,2,1,5,9,1,80
CH,ESS1-7e01,1.0,08.12.2016,40618,ESS7e02_1,7,2.1,424,1,0.839610497846271,0.452177154,3,2,7,8,1,69
CH,ESS1-7e01,1.0,08.12.2016,40619,ESS7e02_1,7,2.1,425,1,0.839610497846271,0.452177154,1,2,4,4,1,65
CH,ESS1-7e01,1.0,08.12.2016,40620,ESS7e02_1,7,2.1,427,1,0.911645239287197,0.452177154,1,3,8,7,2,53
CH,ESS1-7e01,1.0,08.12.2016,40621,ESS7e02_1,7,2.1,429,1,0.911645239287197,0.452177154,1,3,6,7,2,50
CH,ESS1-7e01,1.0,08.12.2016,40622,ESS7e02_1,7,2.1,430,1,0.966244117613919,0.452177154,2,3,5,6,1,25
CH,ESS1-7e01,1.0,08.12.2016,40623,ESS7e02_1,7,2.1,434,1,0.966244117613919,0.452177154,1,2,8,9,1,18
CH,ESS1-7e01,1.0,08.12.2016,40624,ESS7e02_1,7,2.1,436,1,0.956524493854456,0.452177154,1,3,5,7,2,29
CH,ESS1-7e01,1.0,08.12.2016,40625,ESS7e02_1,7,2.1,440,1,0.939634617822948,0.452177154,4,2,5,4,1,43
CH,ESS1-7e01,1.0,08.12.2016,40626,ESS7e02_1,7,2.1,441,1,0.966244117613919,0.452177154,1,2,5,7,1,16
CH,ESS1-7e01,1.0,08.12.2016,40627,ESS7e02_1,7,2.1,443,1,0.939634617822948,0.452177154,1,2,8,8,1,54
CH,ESS1-7e01,1.0,08.12.2016,40628,ESS7e02_1,7,2.1,444,1,0.911645239287197,0.452177154,2,2,4,5,2,54
CH,ESS1-7e01,1.0,08.12.2016,40629,ESS7e02_1,7,2.1,445,1,0.839610497846271,0.452177154,2,3,3,5,1,62
CH,ESS1-7e01,1.0,08.12.2016,40630,ESS7e02_1,7,2.1,447,1,0.962516997039201,0.452177154,1,3,6,9,2,59
CH,ESS1-7e01,1.0,08.12.2016,40631,ESS7e02_1,7,2.1,448,1,0.911645239287197,0.452177154,2,1,4,8,2,54
CH,ESS1-7e01,1.0,08.12.2016,40632,ESS7e02_1,7,2.1,449,1,0.966244117613919,0.452177154,1,2,3,4,1,27
CH,ESS1-7e01,1.0,08.12.2016,40633,ESS7e02_1,7,2.1,451,1,0.939634617822948,0.452177154,2,3,8,9,1,51
CH,ESS1-7e01,1.0,08.12.2016,40634,ESS7e02_1,7,2.1,456,1,1.14055780323079,0.452177154,1,3,2,4,1,48
CH,ESS1-7e01,1.0,08.12.2016,40635,ESS7e02_1,7,2.1,457,1,0.962516997039201,0.452177154,2,2,9,8,2,56
CH,ESS1-7e01,1.0,08.12.2016,40636,ESS7e02_1,7,2.1,459,1,0.939634617822948,0.452177154,2,2,4,6,1,40
CH,ESS1-7e01,1.0,08.12.2016,40637,ESS7e02_1,7,2.1,460,1,0.962516997039201,0.452177154,1,3,0,4,2,65
CH,ESS1-7e01,1.0,08.12.2016,40638,ESS7e02_1,7,2.1,461,1,1.16833314874972,0.452177154,3,3,2,8,2,75
CH,ESS1-7e01,1.0,08.12.2016,40639,ESS7e02_1,7,2.1,463,1,1.14055780323079,0.452177154,1,3,8,7,1,53
CH,ESS1-7e01,1.0,08.12.2016,40640,ESS7e02_1,7,2.1,464,1,1.14055780323079,0.452177154,2,2,7,8,1,48
CH,ESS1-7e01,1.0,08.12.2016,40641,ESS7e02_1,7,2.1,465,1,1.16105926149759,0.452177154,2,1,10,10,2,20
CH,ESS1-7e01,1.0,08.12.2016,40642,ESS7e02_1,7,2.1,468,1,1.01914540697935,0.452177154,2,1,5,8,1,74
CH,ESS1-7e01,1.0,08.12.2016,40643,ESS7e02_1,7,2.1,471,1,1.16833314874972,0.452177154,2,2,5,7,2,63
CH,ESS1-7e01,1.0,08.12.2016,40644,ESS7e02_1,7,2.1,476,1,1.14055780323079,0.452177154,1,2,8,9,1,51
CH,ESS1-7e01,1.0,08.12.2016,40645,ESS7e02_1,7,2.1,480,1,1.16833314874972,0.452177154,4,2,7,9,2,57
CH,ESS1-7e01,1.0,08.12.2016,40646,ESS7e02_1,7,2.1,481,1,1.10658342266732,0.452177154,2,4,5,88,2,36
CH,ESS1-7e01,1.0,08.12.2016,40647,ESS7e02_1,7,2.1,483,1,1.17285724393997,0.452177154,2,2,4,7,1,20
CH,ESS1-7e01,1.0,08.12.2016,40648,ESS7e02_1,7,2.1,484,1,1.16833314874972,0.452177154,3,3,5,7,2,63
CH,ESS1-7e01,1.0,08.12.2016,40649,ESS7e02_1,7,2.1,486,1,1.10658342266732,0.452177154,66,1,7,9,2,39
CH,ESS1-7e01,1.0,08.12.2016,40650,ESS7e02_1,7,2.1,491,1,1.14055780323079,0.452177154,0,3,7,8,1,39
CH,ESS1-7e01,1.0,08.12.2016,40651,ESS7e02_1,7,2.1,493,1,1.16833314874972,0.452177154,2,2,7,9,2,59
CH,ESS1-7e01,1.0,08.12.2016,40652,ESS7e02_1,7,2.1,494,1,1.01914540697935,0.452177154,2,4,5,8,1,58
CH,ESS1-7e01,1.0,08.12.2016,40653,ESS7e02_1,7,2.1,496,1,1.16105926149759,0.452177154,66,2,3,5,2,29
CH,ESS1-7e01,1.0,08.12.2016,40654,ESS7e02_1,7,2.1,497,1,1.01914540697935,0.452177154,2,2,5,6,1,75
CH,ESS1-7e01,1.0,08.12.2016,40655,ESS7e02_1,7,2.1,498,1,1.01914540697935,0.452177154,4,1,8,10,1,83
CH,ESS1-7e01,1.0,08.12.2016,40656,ESS7e02_1,7,2.1,499,1,1.16833314874972,0.452177154,3,2,5,8,2,69
CH,ESS1-7e01,1.0,08.12.2016,40657,ESS7e02_1,7,2.1,501,1,1.10658342266732,0.452177154,1,2,8,8,2,53
CH,ESS1-7e01,1.0,08.12.2016,40658,ESS7e02_1,7,2.1,502,1,1.16105926149759,0.452177154,1,3,8,9,2,22
CH,ESS1-7e01,1.0,08.12.2016,40659,ESS7e02_1,7,2.1,503,1,1.10658342266732,0.452177154,1,1,5,9,2,51
CH,ESS1-7e01,1.0,08.12.2016,40660,ESS7e02_1,7,2.1,504,1,1.01914540697935,0.452177154,4,1,7,7,1,64
CH,ESS1-7e01,1.0,08.12.2016,40661,ESS7e02_1,7,2.1,506,1,1.16833314874972,0.452177154,2,2,4,3,2,65
CH,ESS1-7e01,1.0,08.12.2016,40662,ESS7e02_1,7,2.1,508,1,1.16105926149759,0.452177154,1,3,8,8,2,20
CH,ESS1-7e01,1.0,08.12.2016,40663,ESS7e02_1,7,2.1,509,1,1.17285724393997,0.452177154,2,1,8,8,1,32
CH,ESS1-7e01,1.0,08.12.2016,40664,ESS7e02_1,7,2.1,512,1,1.10658342266732,0.452177154,2,1,8,7,2,51
CH,ESS1-7e01,1.0,08.12.2016,40665,ESS7e02_1,7,2.1,513,1,1.01914540697935,0.452177154,2,2,5,5,1,58
CH,ESS1-7e01,1.0,08.12.2016,40666,ESS7e02_1,7,2.1,514,1,1.01914540697935,0.452177154,2,2,7,8,1,57
CH,ESS1-7e01,1.0,08.12.2016,40667,ESS7e02_1,7,2.1,516,1,1.16833314874972,0.452177154,66,4,3,1,2,60
CH,ESS1-7e01,1.0,08.12.2016,40668,ESS7e02_1,7,2.1,517,1,1.14055780323079,0.452177154,0,1,8,6,1,44
CH,ESS1-7e01,1.0,08.12.2016,40669,ESS7e02_1,7,2.1,518,1,1.10658342266732,0.452177154,0,4,8,8,2,50
CH,ESS1-7e01,1.0,08.12.2016,40670,ESS7e02_1,7,2.1,520,1,1.16105926149759,0.452177154,1,3,5,8,2,23
CH,ESS1-7e01,1.0,08.12.2016,40671,ESS7e02_1,7,2.1,522,1,1.14055780323079,0.452177154,2,4,3,1,1,53
CH,ESS1-7e01,1.0,08.12.2016,40672,ESS7e02_1,7,2.1,524,1,1.16833314874972,0.452177154,2,2,6,8,2,71
CH,ESS1-7e01,1.0,08.12.2016,40673,ESS7e02_1,7,2.1,525,1,1.16833314874972,0.452177154,4,1,7,9,2,65
CH,ESS1-7e01,1.0,08.12.2016,40674,ESS7e02_1,7,2.1,526,1,1.14055780323079,0.452177154,3,1,6,6,1,42
CH,ESS1-7e01,1.0,08.12.2016,40675,ESS7e02_1,7,2.1,528,1,1.14055780323079,0.452177154,66,1,9,9,1,36
CH,ESS1-7e01,1.0,08.12.2016,40676,ESS7e02_1,7,2.1,529,1,1.01914540697935,0.452177154,1,3,10,10,1,70
CH,ESS1-7e01,1.0,08.12.2016,40677,ESS7e02_1,7,2.1,530,1,1.01914540697935,0.452177154,2,2,8,9,1,64
CH,ESS1-7e01,1.0,08.12.2016,40678,ESS7e02_1,7,2.1,539,1,1.17285724393997,0.452177154,1,2,7,9,1,19
CH,ESS1-7e01,1.0,08.12.2016,40679,ESS7e02_1,7,2.1,541,1,1.17285724393997,0.452177154,2,2,8,8,1,22
CH,ESS1-7e01,1.0,08.12.2016,40680,ESS7e02_1,7,2.1,542,1,1.14055780323079,0.452177154,66,1,8,8,1,52
CH,ESS1-7e01,1.0,08.12.2016,40681,ESS7e02_1,7,2.1,546,1,1.01914540697935,0.452177154,2,1,9,8,1,73
CH,ESS1-7e01,1.0,08.12.2016,40682,ESS7e02_1,7,2.1,549,1,1.16833314874972,0.452177154,2,2,5,7,2,62
CH,ESS1-7e01,1.0,08.12.2016,40683,ESS7e02_1,7,2.1,551,1,1.16833314874972,0.452177154,2,2,9,8,2,61
CH,ESS1-7e01,1.0,08.12.2016,40684,ESS7e02_1,7,2.1,554,1,1.10658342266732,0.452177154,2,2,5,8,2,41
CH,ESS1-7e01,1.0,08.12.2016,40685,ESS7e02_1,7,2.1,559,1,1.14055780323079,0.452177154,1,2,7,8,1,46
CH,ESS1-7e01,1.0,08.12.2016,40686,ESS7e02_1,7,2.1,561,1,1.16833314874972,0.452177154,2,2,8,9,2,69
CH,ESS1-7e01,1.0,08.12.2016,40687,ESS7e02_1,7,2.1,563,1,1.14055780323079,0.452177154,2,3,8,7,1,47
CH,ESS1-7e01,1.0,08.12.2016,40688,ESS7e02_1,7,2.1,568,1,1.10658342266732,0.452177154,0,3,5,8,2,35
CH,ESS1-7e01,1.0,08.12.2016,40689,ESS7e02_1,7,2.1,569,1,0.911645239287197,0.452177154,2,2,5,7,2,39
CH,ESS1-7e01,1.0,08.12.2016,40690,ESS7e02_1,7,2.1,570,1,0.956524493854456,0.452177154,1,3,7,6,2,18
CH,ESS1-7e01,1.0,08.12.2016,40691,ESS7e02_1,7,2.1,571,1,0.839610497846271,0.452177154,1,2,6,6,1,68
CH,ESS1-7e01,1.0,08.12.2016,40692,ESS7e02_1,7,2.1,573,1,0.956524493854456,0.452177154,0,3,4,6,2,20
CH,ESS1-7e01,1.0,08.12.2016,40693,ESS7e02_1,7,2.1,575,1,0.911645239287197,0.452177154,1,2,4,5,2,50
CH,ESS1-7e01,1.0,08.12.2016,40694,ESS7e02_1,7,2.1,576,1,0.966244117613919,0.452177154,66,3,0,4,1,19
CH,ESS1-7e01,1.0,08.12.2016,40695,ESS7e02_1,7,2.1,577,1,0.911645239287197,0.452177154,1,2,7,10,2,37
CH,ESS1-7e01,1.0,08.12.2016,40696,ESS7e02_1,7,2.1,578,1,0.939634617822948,0.452177154,1,2,9,9,1,36
CH,ESS1-7e01,1.0,08.12.2016,40697,ESS7e02_1,7,2.1,579,1,0.839610497846271,0.452177154,1,2,7,8,1,66
CH,ESS1-7e01,1.0,08.12.2016,40698,ESS7e02_1,7,2.1,580,1,0.939634617822948,0.452177154,66,4,0,0,1,53
CH,ESS1-7e01,1.0,08.12.2016,40699,ESS7e02_1,7,2.1,581,1,0.956524493854456,0.452177154,2,2,10,9,2,30
CH,ESS1-7e01,1.0,08.12.2016,40700,ESS7e02_1,7,2.1,582,1,0.911645239287197,0.452177154,1,2,8,5,2,42
CH,ESS1-7e01,1.0,08.12.2016,40701,ESS7e02_1,7,2.1,585,1,0.839610497846271,0.452177154,1,1,2,4,1,66
CH,ESS1-7e01,1.0,08.12.2016,40702,ESS7e02_1,7,2.1,586,1,0.939634617822948,0.452177154,0,4,8,88,1,39
CH,ESS1-7e01,1.0,08.12.2016,40703,ESS7e02_1,7,2.1,587,1,0.911645239287197,0.452177154,1,3,2,5,2,52
CH,ESS1-7e01,1.0,08.12.2016,40704,ESS7e02_1,7,2.1,588,1,0.966244117613919,0.452177154,66,2,10,7,1,18
CH,ESS1-7e01,1.0,08.12.2016,40705,ESS7e02_1,7,2.1,590,1,0.911645239287197,0.452177154,0,3,3,7,2,37
CH,ESS1-7e01,1.0,08.12.2016,40706,ESS7e02_1,7,2.1,593,1,0.939634617822948,0.452177154,1,2,7,8,1,48
CH,ESS1-7e01,1.0,08.12.2016,40707,ESS7e02_1,7,2.1,596,1,0.911645239287197,0.452177154,2,3,6,8,2,37
CH,ESS1-7e01,1.0,08.12.2016,40708,ESS7e02_1,7,2.1,597,1,0.839610497846271,0.452177154,3,2,3,5,1,68
CH,ESS1-7e01,1.0,08.12.2016,40709,ESS7e02_1,7,2.1,598,1,0.839610497846271,0.452177154,2,2,7,8,1,69
CH,ESS1-7e01,1.0,08.12.2016,40710,ESS7e02_1,7,2.1,600,1,0.956524493854456,0.452177154,1,2,9,8,2,34
CH,ESS1-7e01,1.0,08.12.2016,40711,ESS7e02_1,7,2.1,601,1,0.939634617822948,0.452177154,1,4,3,7,1,35
CH,ESS1-7e01,1.0,08.12.2016,40712,ESS7e02_1,7,2.1,605,1,0.911645239287197,0.452177154,1,3,8,10,2,49
CH,ESS1-7e01,1.0,08.12.2016,40713,ESS7e02_1,7,2.1,606,1,0.839610497846271,0.452177154,1,3,5,6,1,56
CH,ESS1-7e01,1.0,08.12.2016,40714,ESS7e02_1,7,2.1,607,1,0.839610497846271,0.452177154,2,2,9,8,1,67
CH,ESS1-7e01,1.0,08.12.2016,40715,ESS7e02_1,7,2.1,609,1,0.939634617822948,0.452177154,1,3,5,9,1,44
CH,ESS1-7e01,1.0,08.12.2016,40716,ESS7e02_1,7,2.1,610,1,0.956524493854456,0.452177154,1,2,7,8,2,16
CH,ESS1-7e01,1.0,08.12.2016,40717,ESS7e02_1,7,2.1,611,1,0.939634617822948,0.452177154,2,2,6,9,1,45
CH,ESS1-7e01,1.0,08.12.2016,40718,ESS7e02_1,7,2.1,612,1,0.939634617822948,0.452177154,2,2,8,7,1,36
CH,ESS1-7e01,1.0,08.12.2016,40719,ESS7e02_1,7,2.1,613,1,0.966244117613919,0.452177154,1,2,7,9,1,32
CH,ESS1-7e01,1.0,08.12.2016,40720,ESS7e02_1,7,2.1,614,1,0.966244117613919,0.452177154,1,3,7,5,1,23
CH,ESS1-7e01,1.0,08.12.2016,40721,ESS7e02_1,7,2.1,616,1,0.911645239287197,0.452177154,0,4,5,5,2,42
CH,ESS1-7e01,1.0,08.12.2016,40722,ESS7e02_1,7,2.1,618,1,0.966244117613919,0.452177154,0,2,7,7,1,18
CH,ESS1-7e01,1.0,08.12.2016,40723,ESS7e02_1,7,2.1,625,1,0.966244117613919,0.452177154,4,2,8,10,1,33
CH,ESS1-7e01,1.0,08.12.2016,40724,ESS7e02_1,7,2.1,626,1,0.939634617822948,0.452177154,1,3,6,8,1,54
CH,ESS1-7e01,1.0,08.12.2016,40725,ESS7e02_1,7,2.1,627,1,0.939634617822948,0.452177154,1,2,3,7,1,41
CH,ESS1-7e01,1.0,08.12.2016,40726,ESS7e02_1,7,2.1,630,1,0.911645239287197,0.452177154,2,3,7,5,2,39
CH,ESS1-7e01,1.0,08.12.2016,40727,ESS7e02_1,7,2.1,633,1,0.962516997039201,0.452177154,1,3,1,4,2,78
CH,ESS1-7e01,1.0,08.12.2016,40728,ESS7e02_1,7,2.1,635,1,0.956524493854456,0.452177154,1,3,7,7,2,28
CH,ESS1-7e01,1.0,08.12.2016,40729,ESS7e02_1,7,2.1,637,1,0.839610497846271,0.452177154,5,1,0,3,1,56
CH,ESS1-7e01,1.0,08.12.2016,40730,ESS7e02_1,7,2.1,638,1,0.939634617822948,0.452177154,1,3,88,8,1,50
CH,ESS1-7e01,1.0,08.12.2016,40731,ESS7e02_1,7,2.1,643,1,0.911645239287197,0.452177154,66,2,88,10,2,37
CH,ESS1-7e01,1.0,08.12.2016,40732,ESS7e02_1,7,2.1,646,1,0.911645239287197,0.452177154,1,3,4,7,2,39
CH,ESS1-7e01,1.0,08.12.2016,40733,ESS7e02_1,7,2.1,648,1,0.966244117613919,0.452177154,66,3,5,8,1,34
CH,ESS1-7e01,1.0,08.12.2016,40734,ESS7e02_1,7,2.1,650,1,0.939634617822948,0.452177154,1,4,9,9,1,50
CH,ESS1-7e01,1.0,08.12.2016,40735,ESS7e02_1,7,2.1,651,1,0.956524493854456,0.452177154,1,2,7,7,2,22
CH,ESS1-7e01,1.0,08.12.2016,40736,ESS7e02_1,7,2.1,653,1,0.911645239287197,0.452177154,1,4,2,5,2,35
CH,ESS1-7e01,1.0,08.12.2016,40737,ESS7e02_1,7,2.1,655,1,0.956524493854456,0.452177154,1,2,8,9,2,21
CH,ESS1-7e01,1.0,08.12.2016,40738,ESS7e02_1,7,2.1,658,1,0.966244117613919,0.452177154,1,2,7,9,1,19
CH,ESS1-7e01,1.0,08.12.2016,40739,ESS7e02_1,7,2.1,659,1,0.911645239287197,0.452177154,1,3,7,8,2,46
CH,ESS1-7e01,1.0,08.12.2016,40740,ESS7e02_1,7,2.1,660,1,0.966244117613919,0.452177154,66,2,6,8,1,27
CH,ESS1-7e01,1.0,08.12.2016,40741,ESS7e02_1,7,2.1,661,1,0.939634617822948,0.452177154,2,2,10,5,1,43
CH,ESS1-7e01,1.0,08.12.2016,40742,ESS7e02_1,7,2.1,663,1,0.956524493854456,0.452177154,1,3,5,7,2,31
CH,ESS1-7e01,1.0,08.12.2016,40743,ESS7e02_1,7,2.1,664,1,0.939634617822948,0.452177154,5,1,7,9,1,47
CH,ESS1-7e01,1.0,08.12.2016,40744,ESS7e02_1,7,2.1,665,1,0.839610497846271,0.452177154,2,1,7,7,1,79
CH,ESS1-7e01,1.0,08.12.2016,40745,ESS7e02_1,7,2.1,666,1,0.956524493854456,0.452177154,2,2,88,9,2,34
CH,ESS1-7e01,1.0,08.12.2016,40746,ESS7e02_1,7,2.1,668,1,0.939634617822948,0.452177154,2,3,5,7,1,48
CH,ESS1-7e01,1.0,08.12.2016,40747,ESS7e02_1,7,2.1,669,1,0.911645239287197,0.452177154,1,3,3,5,2,53
CH,ESS1-7e01,1.0,08.12.2016,40748,ESS7e02_1,7,2.1,671,1,0.962516997039201,0.452177154,4,1,6,8,2,55
CH,ESS1-7e01,1.0,08.12.2016,40749,ESS7e02_1,7,2.1,675,1,0.939634617822948,0.452177154,1,2,3,10,1,35
CH,ESS1-7e01,1.0,08.12.2016,40750,ESS7e02_1,7,2.1,676,1,0.839610497846271,0.452177154,1,3,8,6,1,79
CH,ESS1-7e01,1.0,08.12.2016,40751,ESS7e02_1,7,2.1,677,1,0.939634617822948,0.452177154,1,3,7,8,1,37
CH,ESS1-7e01,1.0,08.12.2016,40752,ESS7e02_1,7,2.1,678,1,0.956524493854456,0.452177154,1,4,5,3,2,31
CH,ESS1-7e01,1.0,08.12.2016,40753,ESS7e02_1,7,2.1,680,1,0.966244117613919,0.452177154,1,3,7,10,1,21
CH,ESS1-7e01,1.0,08.12.2016,40754,ESS7e02_1,7,2.1,681,1,0.939634617822948,0.452177154,2,1,7,8,1,39
CH,ESS1-7e01,1.0,08.12.2016,40755,ESS7e02_1,7,2.1,683,1,0.839610497846271,0.452177154,2,2,7,9,1,64
CH,ESS1-7e01,1.0,08.12.2016,40756,ESS7e02_1,7,2.1,684,1,0.939634617822948,0.452177154,1,3,3,6,1,39
CH,ESS1-7e01,1.0,08.12.2016,40757,ESS7e02_1,7,2.1,685,1,0.966244117613919,0.452177154,1,3,7,9,1,18
CH,ESS1-7e01,1.0,08.12.2016,40758,ESS7e02_1,7,2.1,686,1,0.939634617822948,0.452177154,2,2,7,8,1,44
CH,ESS1-7e01,1.0,08.12.2016,40759,ESS7e02_1,7,2.1,687,1,0.839610497846271,0.452177154,0,3,4,3,1,58
CH,ESS1-7e01,1.0,08.12.2016,40760,ESS7e02_1,7,2.1,690,1,0.956524493854456,0.452177154,1,3,8,9,2,32
CH,ESS1-7e01,1.0,08.12.2016,40761,ESS7e02_1,7,2.1,692,1,0.962516997039201,0.452177154,1,3,6,7,2,59
CH,ESS1-7e01,1.0,08.12.2016,40762,ESS7e02_1,7,2.1,693,1,0.911645239287197,0.452177154,1,3,7,6,2,39
CH,ESS1-7e01,1.0,08.12.2016,40763,ESS7e02_1,7,2.1,694,1,0.962516997039201,0.452177154,1,4,6,88,2,92
CH,ESS1-7e01,1.0,08.12.2016,40764,ESS7e02_1,7,2.1,696,1,0.839610497846271,0.452177154,2,3,8,8,1,77
CH,ESS1-7e01,1.0,08.12.2016,40765,ESS7e02_1,7,2.1,697,1,0.966244117613919,0.452177154,1,3,7,8,1,32
CH,ESS1-7e01,1.0,08.12.2016,40766,ESS7e02_1,7,2.1,698,1,0.839610497846271,0.452177154,3,1,7,9,1,63
CH,ESS1-7e01,1.0,08.12.2016,40767,ESS7e02_1,7,2.1,701,1,0.839610497846271,0.452177154,2,2,8,7,1,57
CH,ESS1-7e01,1.0,08.12.2016,40768,ESS7e02_1,7,2.1,702,1,0.939634617822948,0.452177154,2,1,5,6,1,48
CH,ESS1-7e01,1.0,08.12.2016,40769,ESS7e02_1,7,2.1,703,1,0.962516997039201,0.452177154,0,3,5,4,2,63
CH,ESS1-7e01,1.0,08.12.2016,40770,ESS7e02_1,7,2.1,705,1,0.962516997039201,0.452177154,2,3,8,8,2,72
CH,ESS1-7e01,1.0,08.12.2016,40771,ESS7e02_1,7,2.1,706,1,0.962516997039201,0.452177154,66,2,8,6,2,60
CH,ESS1-7e01,1.0,08.12.2016,40772,ESS7e02_1,7,2.1,707,1,1.0781133286674,0.452177154,2,3,7,7,2,49
CH,ESS1-7e01,1.0,08.12.2016,40773,ESS7e02_1,7,2.1,708,1,0.962516997039201,0.452177154,1,1,10,8,2,71
CH,ESS1-7e01,1.0,08.12.2016,40774,ESS7e02_1,7,2.1,709,1,0.956524493854456,0.452177154,1,2,7,7,2,33
CH,ESS1-7e01,1.0,08.12.2016,40775,ESS7e02_1,7,2.1,711,1,0.839610497846271,0.452177154,2,4,6,5,1,67
CH,ESS1-7e01,1.0,08.12.2016,40776,ESS7e02_1,7,2.1,713,1,0.956524493854456,0.452177154,66,3,6,5,2,21
CH,ESS1-7e01,1.0,08.12.2016,40777,ESS7e02_1,7,2.1,714,1,0.956524493854456,0.452177154,0,3,7,7,2,33
CH,ESS1-7e01,1.0,08.12.2016,40778,ESS7e02_1,7,2.1,715,1,0.962516997039201,0.452177154,2,3,6,6,2,72
CH,ESS1-7e01,1.0,08.12.2016,40779,ESS7e02_1,7,2.1,716,1,0.911645239287197,0.452177154,1,2,6,5,2,44
CH,ESS1-7e01,1.0,08.12.2016,40780,ESS7e02_1,7,2.1,717,1,0.966244117613919,0.452177154,0,2,5,6,1,21
CH,ESS1-7e01,1.0,08.12.2016,40781,ESS7e02_1,7,2.1,720,1,0.911645239287197,0.452177154,2,3,8,5,2,42
CH,ESS1-7e01,1.0,08.12.2016,40782,ESS7e02_1,7,2.1,722,1,0.839610497846271,0.452177154,3,2,7,6,1,77
CH,ESS1-7e01,1.0,08.12.2016,40783,ESS7e02_1,7,2.1,723,1,0.956524493854456,0.452177154,1,4,7,6,2,16
CH,ESS1-7e01,1.0,08.12.2016,40784,ESS7e02_1,7,2.1,724,1,0.966244117613919,0.452177154,66,3,8,7,1,17
CH,ESS1-7e01,1.0,08.12.2016,40785,ESS7e02_1,7,2.1,726,1,0.939634617822948,0.452177154,0,2,6,8,1,41
CH,ESS1-7e01,1.0,08.12.2016,40786,ESS7e02_1,7,2.1,727,1,0.939634617822948,0.452177154,66,2,4,8,1,46
CH,ESS1-7e01,1.0,08.12.2016,40787,ESS7e02_1,7,2.1,728,1,0.956524493854456,0.452177154,0,4,5,7,2,28
CH,ESS1-7e01,1.0,08.12.2016,40788,ESS7e02_1,7,2.1,729,1,0.962516997039201,0.452177154,1,3,6,9,2,60
CH,ESS1-7e01,1.0,08.12.2016,40789,ESS7e02_1,7,2.1,730,1,0.962516997039201,0.452177154,4,1,7,8,2,72
CH,ESS1-7e01,1.0,08.12.2016,40790,ESS7e02_1,7,2.1,733,1,0.839610497846271,0.452177154,2,2,3,8,1,59
CH,ESS1-7e01,1.0,08.12.2016,40791,ESS7e02_1,7,2.1,737,1,0.939634617822948,0.452177154,1,2,7,10,1,37
CH,ESS1-7e01,1.0,08.12.2016,40792,ESS7e02_1,7,2.1,738,1,0.839610497846271,0.452177154,0,2,6,7,1,61
CH,ESS1-7e01,1.0,08.12.2016,40793,ESS7e02_1,7,2.1,739,1,0.939634617822948,0.452177154,1,2,5,9,1,35
CH,ESS1-7e01,1.0,08.12.2016,40794,ESS7e02_1,7,2.1,740,1,0.939634617822948,0.452177154,2,1,6,7,1,46
CH,ESS1-7e01,1.0,08.12.2016,40795,ESS7e02_1,7,2.1,741,1,0.939634617822948,0.452177154,1,2,7,9,1,38
CH,ESS1-7e01,1.0,08.12.2016,40796,ESS7e02_1,7,2.1,742,1,0.962516997039201,0.452177154,1,2,8,9,2,70
CH,ESS1-7e01,1.0,08.12.2016,40797,ESS7e02_1,7,2.1,743,1,0.839610497846271,0.452177154,66,2,7,9,1,66
CH,ESS1-7e01,1.0,08.12.2016,40798,ESS7e02_1,7,2.1,745,1,0.966244117613919,0.452177154,1,3,6,10,1,17
CH,ESS1-7e01,1.0,08.12.2016,40799,ESS7e02_1,7,2.1,746,1,0.956524493854456,0.452177154,1,3,8,7,2,25
CH,ESS1-7e01,1.0,08.12.2016,40800,ESS7e02_1,7,2.1,747,1,0.839610497846271,0.452177154,2,1,5,8,1,70
CH,ESS1-7e01,1.0,08.12.2016,40801,ESS7e02_1,7,2.1,748,1,0.956524493854456,0.452177154,1,1,8,8,2,25
CH,ESS1-7e01,1.0,08.12.2016,40802,ESS7e02_1,7,2.1,749,1,0.839610497846271,0.452177154,66,2,7,10,1,55
CH,ESS1-7e01,1.0,08.12.2016,40803,ESS7e02_1,7,2.1,750,1,0.839610497846271,0.452177154,1,1,6,7,1,68
CH,ESS1-7e01,1.0,08.12.2016,40804,ESS7e02_1,7,2.1,753,1,0.966244117613919,0.452177154,2,2,10,10,1,26
CH,ESS1-7e01,1.0,08.12.2016,40805,ESS7e02_1,7,2.1,757,1,0.956524493854456,0.452177154,0,3,8,8,2,20
CH,ESS1-7e01,1.0,08.12.2016,40806,ESS7e02_1,7,2.1,758,1,0.966244117613919,0.452177154,0,2,8,8,1,18
CH,ESS1-7e01,1.0,08.12.2016,40807,ESS7e02_1,7,2.1,759,1,0.956524493854456,0.452177154,1,3,6,8,2,19
CH,ESS1-7e01,1.0,08.12.2016,40808,ESS7e02_1,7,2.1,760,1,0.911645239287197,0.452177154,1,1,8,8,2,52
CH,ESS1-7e01,1.0,08.12.2016,40809,ESS7e02_1,7,2.1,761,1,0.839610497846271,0.452177154,2,2,4,3,1,63
